Source,Target,Type
70743726670,68677833468,directed
6219210364,68677833468,directed
70912925371,68677833468,directed
70898701953,68677833468,directed
26571905991,68677833468,directed
70415426522,68677833468,directed
70921708209,68677833468,directed
64251789312,68677833468,directed
68989316766,68677833468,directed
71291007128,68677833468,directed
70809606223,68677833468,directed
70522390406,68677833468,directed
57079906132,68677833468,directed
1948561513,17818694136,directed
4360690054,17818694136,directed
3017057988,17818694136,directed
47390754927,17818694136,directed
1101955196,17818694136,directed
421273290,17818694136,directed
288065975,17818694136,directed
8683990153,17818694136,directed
299790142,17818694136,directed
1366506153,17818694136,directed
2136535927,17818694136,directed
214024243,17818694136,directed
7391467869,17818694136,directed
5524873168,17818694136,directed
59424874840,17818694136,directed
63653315465,17818694136,directed
452309230,17818694136,directed
58125735187,17818694136,directed
1394432206,17818694136,directed
49848674608,17818694136,directed
9273955677,7008508825,directed
3108099223,7008508825,directed
68183397936,3629754877,directed
69426760196,3629754877,directed
37693680578,3629754877,directed
36763860014,3629754877,directed
8436932219,3629754877,directed
5924805322,3629754877,directed
69440327090,3629754877,directed
3501632947,3629754877,directed
54273534269,3629754877,directed
5699003937,3629754877,directed
61066049827,3629754877,directed
28361043330,3629754877,directed
64212226657,3629754877,directed
2401409606,3629754877,directed
11146009085,3629754877,directed
65856591128,3629754877,directed
269303990,3629754877,directed
67062738566,3629754877,directed
67865948862,3629754877,directed
2975558397,3629754877,directed
1543636,2386116,directed
1180039939,2386116,directed
4220194891,2386116,directed
2197936201,2386116,directed
1779379114,2386116,directed
58709443934,2386116,directed
41385489,2386116,directed
21730835189,2386116,directed
455517750,2386116,directed
49126158795,2386116,directed
54881168338,2386116,directed
392584246,2386116,directed
1565756675,2386116,directed
68240599347,2386116,directed
38766439973,2386116,directed
59022131746,2386116,directed
270609324,2386116,directed
3695998267,2386116,directed
228521684,2386116,directed
967624172,2386116,directed
2142703371,350395051,directed
282215012,350395051,directed
6014663435,350395051,directed
2355914682,350395051,directed
1465232466,350395051,directed
1272261212,350395051,directed
2880732964,350395051,directed
861789269,350395051,directed
60889902473,350395051,directed
3609302354,350395051,directed
1638498732,350395051,directed
8034555545,350395051,directed
8035547866,350395051,directed
19222640913,350395051,directed
12586761984,350395051,directed
4282189767,350395051,directed
1416502092,350395051,directed
44790618319,350395051,directed
5411522363,350395051,directed
1605840359,350395051,directed
56213655792,70355400177,directed
25583027240,70355400177,directed
5336743927,70355400177,directed
69786884596,70355400177,directed
69478077961,70355400177,directed
17054265196,65236262866,directed
68737902416,65236262866,directed
48349803984,44088006611,directed
39538202920,44088006611,directed
10863738338,44088006611,directed
6110935398,44088006611,directed
40602832890,44088006611,directed
31991009309,44088006611,directed
20084420920,44088006611,directed
19256480665,44088006611,directed
14234397971,44088006611,directed
12833459038,44088006611,directed
11798105983,44088006611,directed
8381676791,44088006611,directed
8252611996,44088006611,directed
6421735768,44088006611,directed
3294553177,44088006611,directed
3089277422,44088006611,directed
1284257415,44088006611,directed
70328249786,6811766955,directed
54036739843,6811766955,directed
8286731899,6811766955,directed
67776323323,6811766955,directed
69197350111,6811766955,directed
36775644911,6811766955,directed
67795727415,6811766955,directed
54302932946,6811766955,directed
65154263854,6811766955,directed
66835564286,6811766955,directed
38317713045,6811766955,directed
52221536641,6811766955,directed
69478077961,6811766955,directed
65392801777,6811766955,directed
69003347515,6811766955,directed
51810844485,6811766955,directed
54080283577,6811766955,directed
60166804209,6811766955,directed
69662943719,6811766955,directed
63330882335,6811766955,directed
3433394206,54135409774,directed
56178387019,54135409774,directed
8684594059,66597952302,directed
68256190567,66597952302,directed
8886260514,66597952302,directed
11327839872,65123353776,directed
51871167185,65123353776,directed
58477906076,65123353776,directed
65023643744,50534322289,directed
56439357923,50534322289,directed
69877982981,50534322289,directed
62325585108,50534322289,directed
33676503320,50534322289,directed
5727892778,50534322289,directed
37582425361,2155764368,directed
58050442281,2155764368,directed
352743887,2155764368,directed
33439509378,2155764368,directed
1539502734,2155764368,directed
21082105,2155764368,directed
68546672250,4996567,directed
4163548597,4996567,directed
63959870251,4996567,directed
19697796234,4996567,directed
69362519440,4996567,directed
998239609,4996567,directed
512550484,4996567,directed
60984896719,4996567,directed
2257762690,4996567,directed
4287931006,4996567,directed
30517279588,4996567,directed
249242251,4996567,directed
643725132,4996567,directed
21335821,4996567,directed
60425074331,4996567,directed
61582731835,4996567,directed
2368359232,4996567,directed
145783576,4996567,directed
69697307963,4996567,directed
3172632173,4996567,directed
63341373631,620046338,directed
2998568740,620046338,directed
51811439,620046338,directed
40747001,620046338,directed
454175774,620046338,directed
3245453743,620046338,directed
1295501856,620046338,directed
480625167,620046338,directed
268930741,620046338,directed
66331944466,620046338,directed
38924020998,620046338,directed
56703223958,620046338,directed
240028132,620046338,directed
2219684184,620046338,directed
253695832,620046338,directed
5575326011,620046338,directed
466659389,620046338,directed
242862233,620046338,directed
20727112018,620046338,directed
53593197128,620046338,directed
23683506915,4267184094,directed
2238410889,4267184094,directed
1297272103,4267184094,directed
339825851,4267184094,directed
2245610741,4267184094,directed
30883101,4267184094,directed
56646714468,4267184094,directed
1613673920,4267184094,directed
7088812336,4267184094,directed
60305952849,4267184094,directed
2002425542,4267184094,directed
1431445436,4267184094,directed
1434328638,4267184094,directed
53925771766,4267184094,directed
3028380912,4267184094,directed
6841686339,4267184094,directed
44451887238,4267184094,directed
2399750990,4267184094,directed
60398853190,4267184094,directed
481935204,4267184094,directed
66301583036,1438546218,directed
46967844103,1438546218,directed
2590644,1438546218,directed
1172547596,1438546218,directed
4480532244,1438546218,directed
66381333803,1438546218,directed
59541437219,1438546218,directed
52892721,1438546218,directed
2304638686,1438546218,directed
182102888,1438546218,directed
70105993277,1438546218,directed
9370530792,1438546218,directed
27372488351,1438546218,directed
1140943170,1438546218,directed
12109745971,1438546218,directed
1164453,1438546218,directed
51471574,1438546218,directed
6332182198,1438546218,directed
312332678,1438546218,directed
19032804265,1438546218,directed
51787694662,69909347110,directed
1795754025,69909347110,directed
69722037280,69909347110,directed
53728657724,69909347110,directed
70283143096,69909347110,directed
50896119629,69909347110,directed
1950525103,69909347110,directed
47113278687,69909347110,directed
1655267296,69909347110,directed
54046229092,69909347110,directed
68113796594,69909347110,directed
58408249040,69909347110,directed
67291543544,69909347110,directed
62169522913,69909347110,directed
4522883349,69909347110,directed
11041959759,69909347110,directed
62081945287,69909347110,directed
59283641800,69909347110,directed
429882497,69909347110,directed
469840273,69909347110,directed
366843080,586770149,directed
2366570478,586770149,directed
12356630,586770149,directed
17435545,586770149,directed
6602445522,586770149,directed
33843932,586770149,directed
5456105461,586770149,directed
23940946947,586770149,directed
7027301110,586770149,directed
7205673,586770149,directed
49683761382,586770149,directed
4751572956,586770149,directed
174851649,586770149,directed
1540993902,586770149,directed
196968659,586770149,directed
17025469,586770149,directed
175648398,586770149,directed
34119479616,586770149,directed
4369232793,586770149,directed
21615988,586770149,directed
1805302340,5278952683,directed
70377028313,5278952683,directed
3322672007,5278952683,directed
60742845960,5278952683,directed
195491525,5278952683,directed
46044742023,5278952683,directed
53058692805,5278952683,directed
32424854513,5278952683,directed
5704520188,5278952683,directed
2351003481,5278952683,directed
33173792440,5278952683,directed
1288497721,5278952683,directed
53620282545,5278952683,directed
45394489769,5278952683,directed
16245175988,5278952683,directed
5725983667,5278952683,directed
5393119270,5278952683,directed
5335364556,5278952683,directed
4291106523,5278952683,directed
3574852775,5278952683,directed
69003571813,40942383221,directed
58733006569,40942383221,directed
2049050809,40942383221,directed
1501871002,40942383221,directed
61842825433,40942383221,directed
38488770784,40942383221,directed
47002066775,40942383221,directed
2943322908,31962612145,directed
29360386504,31962612145,directed
51633909012,31962612145,directed
1378254411,31962612145,directed
50415477731,31962612145,directed
27011151792,31962612145,directed
3525662370,31962612145,directed
10919363337,31962612145,directed
6718983325,31962612145,directed
2225495376,31962612145,directed
48403695731,31962612145,directed
2272057709,31962612145,directed
50979697940,31962612145,directed
4641753603,31962612145,directed
24426088614,31962612145,directed
6235188178,31962612145,directed
6232931585,31962612145,directed
2225638574,31962612145,directed
5881602419,31962612145,directed
51218221193,31962612145,directed
14760344951,1415749717,directed
478040825,1415749717,directed
49067875494,1415749717,directed
11287330293,1415749717,directed
8207199792,1415749717,directed
7568064229,1415749717,directed
6001041751,1415749717,directed
